poison_quality,poison_roots,verify_rate,verify_policy,worker_p_accept_true,worker_p_accept_false,worker_D,worker_dprime,worker_auroc,planner_p_accept_true,planner_p_accept_false,planner_D,planner_dprime,planner_auroc,aggregation_gain,commit_rate,abstain_rate,mean_latency,rep,planner_D_baseline,planner_D_delta,commit_rate_baseline,commit_rate_delta
0.3,2,0.0,different,0.762747450509898,0.2488502299540092,0.5138972205558888,1.393280579283012,0.83757216,0.9331337325349301,0.08283433133732535,0.8502994011976048,2.8858003851152603,0.965812,0.336402180641716,0.905,0.095,0.0,0,0.9221556886227545,-0.07185628742514971,0.946,-0.040999999999999925
0.3,1,0.0,different,0.762747450509898,0.245250949810038,0.51749650069986,1.4046789953615577,0.84122848,0.9331337325349301,0.18463073852295409,0.7485029940119761,2.39740169835307,0.895616,0.2310064933121161,0.945,0.055,0.0,0,0.9221556886227545,-0.17365269461077848,0.946,-0.0010000000000000009
0.3,10,0.0,independent,0.762747450509898,0.2406518696260748,0.5220955808838232,1.4193754416034654,0.84369088,0.9331337325349301,0.010978043912175649,0.9221556886227545,3.7906707907953257,0.994342,0.4000601077389313,0.946,0.054,0.0,0,0.9221556886227545,0.0,0.946,0.0
0.3,5,0.0,independent,0.762747450509898,0.24085182963407317,0.5218956208758249,1.4187333160920572,0.844986,0.9331337325349301,0.022954091816367265,0.9101796407185628,3.495780632111342,0.990508,0.38828401984273797,0.937,0.063,0.0,0,0.9221556886227545,-0.011976047904191711,0.946,-0.008999999999999897
0.3,2,0.0,independent,0.762747450509898,0.2488502299540092,0.5138972205558888,1.393280579283012,0.83757216,0.9331337325349301,0.08283433133732535,0.8502994011976048,2.8858003851152603,0.965812,0.336402180641716,0.905,0.095,0.0,0,0.9221556886227545,-0.07185628742514971,0.946,-0.040999999999999925
0.3,1,0.0,independent,0.762747450509898,0.245250949810038,0.51749650069986,1.4046789953615577,0.84122848,0.9331337325349301,0.18463073852295409,0.7485029940119761,2.39740169835307,0.895616,0.2310064933121161,0.945,0.055,0.0,0,0.9221556886227545,-0.17365269461077848,0.946,-0.0010000000000000009
0.3,10,0.5,same,0.7741451709658068,0.23785242951409719,0.5362927414517096,1.4657955401248506,0.85140128,0.9491017964071856,0.008982035928143712,0.9401197604790419,4.002564192923785,0.995508,0.4038270190273323,0.954,0.046,5.007,0,0.9401197604790419,0.0,0.954,0.0
0.3,5,0.5,same,0.7741451709658068,0.23505298940211958,0.5390921815636872,1.4748744533047973,0.85307996,0.9491017964071856,0.0249500998003992,0.9241516966067864,3.597024849824098,0.991108,0.3850595150430992,0.943,0.057,5.007,0,0.9401197604790419,-0.015968063872255467,0.954,-0.01100000000000001
0.3,2,0.5,same,0.7741451709658068,0.24545090981803638,0.5286942611477704,1.4414430055752014,0.84632568,0.9491017964071856,0.09081836327345309,0.8582834331337326,2.971938841307563,0.965032,0.32958917198596216,0.91,0.09,5.007,0,0.9401197604790419,-0.08183632734530932,0.954,-0.04399999999999993
0.3,1,0.5,same,0.7741451709658068,0.23825234953009397,0.5358928214357128,1.4645033556985245,0.85032968,0.9491017964071856,0.1966067864271457,0.7524950099800399,2.490010398479629,0.891682,0.2166021885443271,0.959,0.041,5.007,0,0.9401197604790419,-0.18762475049900196,0.954,0.0050000000000000044
0.3,10,0.5,different,0.8049390121975605,0.20345930813837232,0.6014797040591882,1.6887245612440211,0.879882,0.9530938123752495,0.016966067864271458,0.936127744510978,3.7964986204197357,0.996922,0.33464804045178986,0.964,0.036,5.007,0,0.936127744510978,0.0,0.964,0.0
0.3,5,0.5,different,0.8049390121975605,0.1962607478504299,0.6086782643471306,1.7144497446641969,0.881419,0.9530938123752495,0.03093812375249501,0.9221556886227544,3.542802885926858,0.993242,0.31347742427562386,0.964,0.036,5.007,0,0.936127744510978,-0.013972055888223589,0.964,0.0
0.3,2,0.5,different,0.8049390121975605,0.22285542891421717,0.5820835832833433,1.6219813078405845,0.87101584,0.9530938123752495,0.11277445109780439,0.8403193612774451,2.8875259926203993,0.968186,0.2582357779941018,0.948,0.052,5.007,0,0.936127744510978,-0.09580838323353291,0.964,-0.016000000000000014
